dataAtualizacao,dataPublicacaoPncp,cnpj,quantidade,valorTotal,anoPca,razaoSocial,poder,esfera
2024-10-02T10:15:56,2024-10-02T10:15:56,13179412000182,117,6986835.85,2025,CONSORCIO PUBLICO DE SAUDE DA MICRORREGIAO DE CANINDE,E,N
2025-04-01T13:57:52,2025-04-01T13:57:52,13228077000165,121,3783612.78,2025,JACOBINA CAMARA MUNICIPAL DE VEREADORES,L,M
2024-12-17T12:55:38,2024-12-17T12:55:38,13235726000155,47,6314100.41,2025,ITABUNA CAMARA MUNICIPAL,L,M
2025-01-23T10:40:03,2025-01-23T10:40:03,13265121000107,83,631408.55,2025,IPRENOM - INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES PUBLICOS MUNICIPAIS DE NOVA MAMORE,E,M
2025-01-16T11:38:07,2025-01-16T11:38:07,13284401000162,31,2121300.0,2025,CAMARA DE VEREADORES DE POCOES,L,M
2024-12-27T10:47:32,2024-12-27T10:47:32,13343256000143,48,2706400.0,2025,REMANSO CAMARA DE VEREADORES,L,M
2024-12-31T17:03:58,2024-12-31T17:03:58,13343603000138,32,6341677.2899,2025,JUAZEIRO CAMARA DE VEREADORES,L,M
2024-08-30T14:23:09,2024-08-30T14:23:09,13366927000191,254,23570338.23,2025,SUPERINTENDENCIA MUNICIPAL DE TRANPORTES E TRANSITO,E,M
2025-01-13T18:57:07,2025-01-13T18:57:07,13393152000143,10,65529589.2843,2025,MUNICIPIO DE FATIMA,N,M
2024-12-18T11:45:18,2024-12-18T11:45:18,13427383000120,61,7530782.06,2025,CONSORCIO PUBLICO DE SAUDE DA MICRORREGIAO DE CRATEUS - CPSMCR,E,N
2024-12-13T15:19:36,2024-12-13T15:19:36,13586957000103,296,786799482.2562,2025,DEFESA CIVIL,E,E
2024-12-03T13:57:34,2024-12-03T13:56:38,13593943000117,25,4004746.62,2025,CONSELHO REGIONAL DE FISIOTERAPIA E TERAPIA OCUPACIONAL DA 13.REGIAO,E,F
2024-12-30T16:53:47,2024-12-30T16:53:29,13616708000113,388,3634000.0,2025,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE IBOTIRAMA,E,M
2024-08-20T10:09:45,2024-08-13T14:57:04,13617528000156,379,3524251.02,2025,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE VIDEIRA,E,M
2024-12-31T10:00:52,2024-12-31T10:00:52,13664245000165,301,2362064.81,2025,FUNDACAO DE AMPARO A PESQUISA DO ESTADO DO TOCANTINS,E,E
2024-09-25T00:03:24,2024-09-25T00:03:24,13716450000127,205,2590300.0,2025,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CATARINA,E,M
2025-07-17T15:40:36,2025-07-17T15:39:17,13717517000148,8228,297684073.276,2025,MUNICIPIO DE MORRO DO CHAPEU,N,M
2024-12-18T10:44:29,2024-12-13T13:49:41,13738204000176,159,5412429.27,2025,CONSELHO REGIONAL DE BIOMEDICINA - 5A. REGIAO,E,F
2025-07-14T13:46:36,2024-03-12T15:51:18,13743281000114,414,37068681.25,2025,MUNICIPIO DE SALINAS DA MARGARIDA,N,M
2024-12-30T17:05:35,2024-12-30T16:42:49,13798152000123,3024,61114200.0,2025,MUNICIPIO DE IBOTIRAMA,N,M
2025-07-17T15:49:03,2024-12-30T13:06:06,13825476000103,7930,309718871.9788,2025,MUNICIPIO DE SANTO ANTONIO DE JESUS,N,M
2025-05-08T15:27:01,2024-05-30T20:47:45,13937032000160,1188,144029109.5824,2025,ESTADO DA BAHIA,N,E
2025-05-30T15:39:36,2025-05-30T15:39:36,14009006000134,28,20155383.2001,2025,CONSORCIO INTERMUNICIPAL DE SANEAMENTO BASICO DA REGIAO DO CIRCUITO DAS AGUAS,E,N
2024-12-19T08:48:25,2024-05-27T12:41:44,14122412000109,677,3275608.6,2025,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE IPAUMIRIM,E,M
2025-06-04T16:17:13,2024-09-11T10:02:10,14126956000149,696,12029833.28,2025,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,E,M
2025-06-06T10:59:41,2024-09-16T11:34:05,14147490000168,195,566427997.37,2025,MUNICIPIO DE ITABUNA,N,M
2024-12-18T08:17:07,2024-12-18T08:17:07,14158607000109,51,0.0,2025,INSTITUTO DE PREVIDENCIA DOS SERVIDORES PUBLICOS DO MUNICIPIO DE NOVA HARTZ- NOVA HARTZ PREV.,E,M
2025-02-25T10:40:26,2024-12-30T14:08:25,14235899000136,895,18662313.5211,2025,MUNICIPIO DE VALENCA,N,M
2025-01-28T09:54:44,2025-01-28T09:54:44,14285950000114,667,3949736.3,2025,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,E,M
2025-05-13T21:48:25,2025-05-13T21:48:25,14367577000140,17,97878.59,2025,CONSELHO REGIONAL DE MEDICINA VETERINARIA DO ESTADO DO ACRE,E,F
2025-02-11T09:42:59,2025-02-10T12:55:52,14381084000165,16,513239.16,2025,INSTITUTO DE PREVIDENCIA SOCIAL DOS SERVIDORES DE BOTUCATU - BOTUPREV,E,M
2025-05-30T11:25:55,2024-12-16T10:45:53,14499742000118,785,4251661.1156,2025,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,E,M
2024-10-22T12:06:55,2024-10-22T12:06:55,14605407000157,133,2296324.38,2025,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE ALTANEIRA,E,M
2024-10-12T15:48:51,2024-10-12T15:45:26,14657813000163,1014,3180371.54,2025,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS,E,M
2025-01-27T11:02:15,2025-01-27T11:01:04,14674303000102,44,23463293.66,2025,TRIBUNAL DE CONTAS DO ESTADO DA BAHIA,L,E
2024-08-14T15:50:25,2024-08-14T15:50:25,14682109000160,507,25545709.869,2025,FUNDO DE URBANIZACAO DE CURITIBA,E,M
2025-01-13T10:11:47,2025-01-08T10:11:21,14784810000190,264,2464086.98,2025,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE IBIRAMA,E,M
2024-09-10T12:52:03,2024-09-10T12:52:03,14785551000112,238,248627.07,2025,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE SAO JOSE DO SERIDO,E,M
2024-09-11T13:56:59,2024-09-11T13:56:59,14786310000198,62,8878904.25,2025,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL- FMAS,E,M
2024-11-07T10:23:43,2024-11-07T10:23:43,14789276000105,698,213737.56,2025,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL - FMAS - SIDROLANDIA,E,M
2025-07-07T14:39:42,2025-01-02T12:46:06,14792296000135,718,8418852.62,2025,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,E,M
2025-01-28T10:07:10,2025-01-28T10:07:10,14804099000199,1,10500.0,2025,CONSELHO DE ARQUITETURA E URBANISMO DO PARANA - CAU/PR,E,F
2024-12-19T18:38:14,2024-12-19T18:37:27,14807913000129,38,328304.1,2025,CONSELHO DE ARQUITETURA E URBANISMO DE MATO GROSSO DO SUL,E,F
2025-07-10T16:19:38,2025-04-24T12:28:27,14877478000109,559,3397467.21,2025,FUNDO ESPECIAL DA PROCURADORIA GERAL DO ESTADO DO AMAZONAS - FUNDPGE,E,E
2025-06-24T11:06:52,2025-01-10T13:45:05,14896563000114,10,771356.0,2025,CONSELHO DE ARQUITETURA E URBANISMO DE GOIAS,E,F
2024-12-20T12:35:06,2024-05-21T11:55:20,14918711000154,34,727640.0,2025,CONSELHO DE ARQUITETURA E URBANISMO DA PARAIBA - CAU/PB,E,F
2024-05-08T17:36:19,2024-05-08T16:04:20,14921282000174,99,10116487.62,2025,CONSELHO REGIONAL DE CORRETORES DE IMOVEIS 19 REGIAO,E,F
2025-07-05T14:09:23,2025-02-17T13:05:15,14971626000150,86,2775921.08,2025,VARZEA GRANDE CAMARA MUNICIPAL,L,M
2025-07-01T13:25:08,2024-12-26T13:55:11,14981648000109,77,3276618.012,2025,CONSELHO DE ARQUITETURA E URBANISMO DO DISTRITO FEDERAL,E,F
2025-07-12T15:51:45,2025-07-12T15:51:15,15008662000185,27,553280.1501,2025,CONSELHO DE ARQUITETURA E URBANISMO DE RONDONIA - CAU/RO,E,F
2025-01-24T12:48:41,2025-01-24T12:48:41,15024003000132,39,49884550.02,2025,MUNICIPIO DE SINOP,N,M
2024-05-24T10:47:22,2024-05-24T10:47:22,15081680000192,78,2508336.14,2025,CONSELHO REGIONAL DE FARMACIA DO ESTADO DE MATO GROSSO,E,F
2024-05-13T13:41:30,2024-05-13T13:29:01,15110906000136,28,10878511.6,2025,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,E,M
2025-03-13T14:07:11,2025-01-07T17:44:41,15131560000152,78,942823250.0002,2025,CONSELHO DE ARQUITETURA E URBANISMO DE SAO PAULO (CAU-SP),E,F
2025-02-12T18:11:53,2024-12-30T20:40:32,15158665000103,32,918435.0,2025,CONSELHO DE ARQUITETURA E URBANISMO DA BAHIA - CAU - BA,E,F
2025-07-08T16:49:10,2025-07-08T16:49:06,15169975000115,1167,78763365.44,2025,SECRETARIA DE ESTADO DA MULHER DO DISTRITO FEDERAL,E,D
2025-05-12T10:07:20,2024-11-07T17:25:10,15180714000104,946,734071491.43,2025,UNIVERSIDADE FEDERAL DA BAHIA,E,F
2024-12-11T17:02:30,2024-11-04T17:23:18,15232593000199,1266,22026306.52,2025,FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,E,M
2024-05-15T15:57:27,2024-05-15T15:18:15,15233026000157,20,3145754.52,2025,CONSELHO REGIONAL DE ENGENHARIA E AGRONOMIA DA BAHIA,E,F
2024-12-31T08:53:57,2024-12-31T08:47:56,15359201000157,254,87880712.94,2025,MUNICIPIO DE JUINA,N,M
2025-01-28T20:19:28,2025-01-28T20:18:10,15402029000177,39,703058.82,2025,FUNDO MUNICIPAL DO MEIO AMBIENTE DE TIMBO,E,M
2025-07-03T11:22:05,2024-12-20T10:52:02,15403041000104,576,82443573.2609,2025,MUNICIPIO DE ITAQUIRAI,N,M
2025-07-17T12:54:29,2024-08-14T09:21:33,15410145000138,353,12910932.476,2025,TRES LAGOAS CAMARA MUNICIPAL,L,M
2025-06-26T05:21:14,2024-05-15T16:31:02,15417520000171,450,17500890.81,2025,CONSELHO REGIONAL DE ENGENHARIA E AGRONOMIA DE MATO GROSSO DO SUL,E,F
2025-07-15T12:11:14,2024-11-22T11:33:16,15424948000141,208,166262838.1501,2025,TRIBUNAL DE CONTAS DO ESTADO DE MATO GROSSO DO SUL,L,E
2025-01-16T11:57:29,2025-01-16T11:57:29,51538618000140,26,400347.2,2025,SECRETARIA DE GOVERNO - SEGOV,E,E
2025-07-14T13:42:50,2024-04-12T18:25:32,49203278000155,65,22924500.558,2025,MINISTERIO DO PLANEJAMENTO E ORCAMENTO,E,F
2025-07-14T10:59:37,2025-07-14T10:59:24,50453703000143,2004,45509179.43,2025,Fundação de Saúde e Assistência do Município de Caçapava,L,M
2025-07-07T14:45:14,2025-07-07T14:45:14,56723463000136,31,7133152.62,2025,Fundo Municipal de Investimentos Culturais,E,M
2025-06-17T18:05:50,2025-06-17T18:05:48,45270459000143,245,15701425.1,2025,Secretaria da Cultura e Turismo,E,M
2025-01-20T09:17:05,2025-01-20T09:14:28,64123234000109,169,33744150.0,2025,DEPARTAMENTO ESTADUAL DE TRÂNSITO,E,E
2025-01-20T09:17:08,2025-01-20T09:14:29,73481225000180,475,16330331.74,2025,FUNDAÇÃO DA CRIANÇA E DO ADOLESCENTE DO MARANHÃO,E,E
2025-02-12T16:00:24,2025-02-12T15:26:50,81374949000153,2,1000500.0,2025,PROMOTOR TESTE BNC,E,M
2024-08-14T08:45:56,2024-08-14T08:33:50,43774774000182,81,480656.65,2025,FUNDO MUNICIPAL DO IDOSO DE VIDEIRA,E,M
2025-06-23T17:50:28,2024-05-08T12:49:26,17312597000102,60,34235644.12,2025,FUND.DE PREVID.COMPL.SERV.PUB.FED.PODER EXEC.,E,F
2025-06-12T22:21:13,2024-07-31T15:35:47,49203332000162,53,9672702.2828,2025,MINISTERIO DOS POVOS INDIGENAS,E,F
2024-05-21T16:24:14,2024-05-21T16:23:58,43046241000184,20,107620.1,2025,FUNDO MUNICIPAL DO IDOSO - FMI,E,M
2025-04-07T12:15:41,2025-04-07T12:07:35,46455268000119,696,34666366.3638,2025,FAMEP-FUNDAÇÃO MUNICIPAL DE ESPORTES E PARADESPORTO DE ARAGUARI/MG,E,M
2025-06-23T21:09:35,2025-06-23T21:09:10,43014809000185,476,7214720.19,2025,Fundação de Apoio e Desenvolvimento à Educação Básica do Estado de Mato Grosso do Sul,E,E
2025-07-09T12:07:59,2024-05-13T18:56:11,44365866000171,56,49242713.85,2025,AUTORIDADE NACIONAL DE PROTEÇÃO DE DADOS,E,F
2024-11-15T19:26:30,2024-11-15T19:24:37,43316907000177,114,5268845.83,2025,CONSELHO REGIONAL DE NUTRICIONISTAS 11ª-CE,E,F
2024-12-13T15:18:37,2024-12-13T15:18:37,44897678000194,113,552561.1,2025,Gabinete do Vice Governador,E,E
2025-02-04T18:55:13,2024-06-27T17:25:01,47999864000122,154,19900169.14,2025,ESP-CONTROLADORIA GERAL DO ESTADO,E,E
2024-12-31T10:52:25,2024-12-31T10:52:25,49942422000175,396,65048189.2,2025,Secretaria do Turismo,E,E
2025-01-27T08:36:07,2025-01-27T08:36:07,49683697000131,341,3219515.4,2025,Secretaria da Mulher,E,E
2025-01-20T09:18:28,2025-01-20T09:14:49,20436868000146,57,243977.01,2025,15- COMPANHIA DE POLICIA MILITAR INDEPENDENTE -GRAJAU,E,E
2025-07-15T17:11:06,2024-05-08T16:10:35,49582441000138,61,62542884.57,2025,MINISTERIO DE PORTOS E AEROPORTOS,E,F
2024-12-19T19:38:43,2024-12-19T19:38:43,49751724000166,277,14064989.85,2025,SECRETARIA DE ESTADO DA PESCA,E,E
2024-10-18T10:25:35,2024-10-17T16:32:56,19791581000155,2,8100.0,2025,MUNICÍPIO DE PENÁPOLIS - SP,L,M
2024-12-19T20:09:19,2024-12-19T20:09:19,50791720000190,67,170915.0,2025,SECRETARIA DE ESTADO DE MOBILIZAÇÃO E PARTICIPAÇÃO POPULAR,E,E
2024-12-19T19:59:52,2024-12-19T19:59:52,50826319000149,56,4.0,2025,SECRETARIA DE ESTADO DA MINERAÇÃO ,E,E
2024-11-19T10:47:12,2024-11-19T10:47:12,27759217000136,31,1525728.5,2025,AGENCIA DE DESENVOLVIMENTO DO MUNICIPIO DE PORTO V,N,N
2024-12-13T15:18:51,2024-12-13T15:18:48,35747598000161,1027,116518740.2501,2025,FUNDO DE MELHORIA DA PERICIA OFICIAL - FUMPOF,E,E
2025-07-02T12:25:41,2024-06-13T12:02:06,39467292000102,186,471155871.16,2025,SECRETARIA DE GESTAO E GOVERNO DIGITAL,E,E
2025-04-23T17:25:43,2024-11-28T16:04:52,51217833000140,96,32555186.92,2025,SECRETARIA MUNICIPAL DE HABITACAO E ASSUNTOS FUNDIARIOS,E,M
2025-07-07T12:56:42,2025-04-04T12:54:37,50634224000123,698,32058848.38,2025,SECRETARIA DE ESTADO DO DESPORTO E LAZER,E,E
2025-01-10T14:18:18,2025-01-10T14:18:18,45434894000166,145,7643411.51,2025,SECRETARIA DE ESTADO DOS ESPORTES E JUVENTUDE,E,E
2025-06-11T13:47:46,2024-05-28T13:41:56,52367423000148,22,67679137.15,2025,FUNDO MUNICIPAL DE SANEAMENTO BASICO - FMSB,E,M
2024-09-17T16:49:37,2024-09-17T16:49:37,49219538000180,216,280137108.43,2025,FRANCA CAMARA MUNICIPAL,L,M
2024-07-22T09:10:56,2024-07-22T09:10:15,49117605000156,91,2842910.26,2025,SECRETARIA DE ESTADO DA CIDADANIA E DA PESSOA COM DEFICIENCIA,E,E
2024-07-30T09:30:48,2024-07-30T09:30:48,47987136000109,994,75900578.9586,2025,CENTRO UNIVERSITARIO MUNICIPAL DE FRANCA,E,M
2024-08-14T09:56:02,2024-08-14T09:56:02,45564561000151,431,923391.31,2025,AUTARQUIA MUNICIPAL DE MEIO AMBIENTE DE TRAIRI-AMAT,E,M
2025-06-26T17:15:33,2025-05-14T15:28:25,50690575000151,44,343106669.87,2025,SECRETARIA DE ESTADO DE DESENVOLVIMENTO URBANO E METROPOLITANO - SEDURB,E,E
2024-12-31T10:48:43,2024-12-31T10:48:43,49531237000198,250,3543825.73,2025,SECRETARIA DOS POVOS ORIGINARIOS E TRADICIONAIS,E,E
2025-05-20T15:10:41,2024-11-28T16:57:52,45417018000121,170,13457119.5,2025,SECRETARIA MUNICIPAL DE SEGURANCA PUBLICA E DEFESA SOCIAL,E,M
2024-12-13T12:09:20,2024-12-02T11:19:34,45386905000180,19,575645.0,2025,INSTITUTO DE ASSISTENCIA TECNICA E EXTENSAO RURAL DO ESTADO DE RORAIMA IATER,E,E
2025-01-10T14:17:53,2025-01-10T14:17:53,49708963000133,205,4168267.52,2025,SECRETARIA DA PESCA E AQUICULTURA,E,E
2024-11-28T11:50:39,2024-11-28T11:50:39,47711169000113,83,12388721.75,2025,FUNDACAO MANAUS ESPORTE,E,M
2025-06-25T10:43:51,2024-12-19T11:29:12,10589240000127,34,16174000.0,2025,CONVIVA MERCADOS E FEIRAS - AUTARQUIA MUNICIPAL,E,M
2025-04-28T16:58:58,2025-04-28T16:58:58,11513961000116,49,15991209.2393,2025,FUNDACAO AGENCIA DAS BACIAS HIDROGRAFICAS DOS RIOS,N,N
2025-07-03T10:50:45,2025-07-03T10:50:35,53442464000114,718,14629396.27,2025,SECRETARIA DE ESTADO DA CIDADANIA,E,E
2024-12-13T15:19:24,2024-12-13T15:19:24,50068688000110,288,19815311.7751,2025,SECRETARIA DE ESTADO DO TURISMO,E,E
2025-07-03T15:25:39,2025-07-03T15:25:36,43061297000108,1420,38291371.63,2025,Universidade do Distrito Federal Professor Jorge Amauri Maya Nunes,N,D
2025-07-03T20:14:19,2025-07-03T20:14:19,47020286000130,223,50439461.11,2025,Instituto de Pesquisa e Estatística do Distrito Federal,N,D
2024-12-13T15:19:19,2024-12-13T15:19:19,49995860000100,158,2976478.43,2025,Secretaria de Estado de Planejamento,E,E
2025-04-15T16:46:00,2025-04-15T16:45:58,49846393000148,20,806625.12,2025,CONSELHO REGIONAL DE EDUCAÇAO FISICA/ES,E,E
2025-07-15T16:10:39,2025-07-15T16:10:36,12058887000158,1319,4615940.98,2025,Administração Regional de Brazlândia,N,D
2024-08-30T14:20:58,2024-08-30T14:20:58,13128780010164,39,350383.12,2025,SECRETARIA MUNICIPAL DO DESENVOLVIMENTO ECONÔMICO E INOVAÇÃO - SEMDE - ARACAJU ,E,M
2024-12-13T15:24:08,2024-12-13T15:24:08,44897667000104,178,160705847.645,2025,SECRETARIA DE ESTADO DA COMUNICAÇÃO,E,E
2025-07-15T11:43:07,2025-04-11T16:51:35,45811649000120,34,18841460.7,2025,FUNDO ESTADUAL DE PROTEÃ‡AO E DEFESA CIVIL,E,E
2025-06-11T09:25:58,2024-05-28T13:45:47,47317398000158,53,3470284.54,2025,FUNDO MUNICIPAL DO MEIO AMBIENTE,E,M
2025-06-10T10:09:00,2024-05-14T10:25:48,48848331000102,164,32164272.5,2025,SECRETARIA MUNICIPAL DE TRANSPORTE DE PRESIDENTE KENNEDY,E,M
2025-07-01T10:48:34,2024-05-06T14:33:53,48859401000128,304,33233383.32,2025,SECRETARIA MUNICIPAL DE DESENVOLVIMENTO DA AGRICULTURA E DA PESCA DE PRESIDENTE KENNEDY,E,M
2025-07-01T09:30:50,2024-05-07T12:45:58,48815060000199,150,49443992.149,2025,SECRETARIA MUNICIPAL DE SEGURANCA PUBLICA,E,M
2025-07-11T09:29:21,2024-05-15T15:24:29,48883637000108,1002,122108639.68,2025,SECRETARIA MUNICIPAL DE SERVICOS PUBLICOS DE PRESIDENTE KENNEDY,E,M
2025-03-18T13:18:27,2025-03-18T13:12:47,45767829000152,2869,17492727.2951,2025,MUNICIPIO DE CACONDE,E,M
2025-01-20T09:22:12,2025-01-20T09:15:05,50029771000180,67,1687275.85,2025,SECRETARIA DE ESTADO DA REPRESENTACAO INSTITUCIONAL NO DISTRITO FEDERAL - SERIDF,E,D
2024-08-13T15:42:50,2024-08-13T15:42:25,49224825000189,11,175950.0,2025,SECRETARIA DE ESTADO DE GOVERNANCA CORPORATIVA,E,E
2024-07-08T15:39:25,2024-07-08T11:19:08,49111490000192,185,5312440.0,2025,SECRETARIA DE ESTADO DA PRIMEIRA INFANCIA,E,E
2025-04-16T09:37:51,2025-04-16T09:37:51,53565273000140,112,7891099.74,2025,"SECRETARIA MUNICIPAL ESPECIAL DE CIENCIA, TECNOLOGIA, INOVACAO E RELACOES INTERNACIONAIS",E,M
2025-06-24T12:15:02,2025-05-08T11:34:59,50957196000185,4,5809071.96,2025,UNIDADE DE GERENCIAMENTO DO PROGRAMA DE ACELERACAO DO DESENVOLVIMENTO DA EDUCACAO DO ESTADO DO AMAZONAS - UGPADEAM,E,E
2025-01-20T09:22:26,2025-01-20T09:15:11,46777118000121,32,103654502.0,2025,SECRETARIA DE ESTADO DA PESCA E AQUICULTURA - SEPA,E,E
2025-07-10T13:12:47,2024-06-28T16:26:38,96480850000103,154,514245258.36,2025,SECRETARIA DE PARCERIAS EM INVESTIMENTOS,E,E
2025-03-06T09:40:38,2025-03-06T09:40:38,48081299000182,21,22416.0,2025,AUTARQUIA MUNICIPAL DE TRANSITO DE JAGUARUANA - AMTJ,E,M
2024-12-13T15:19:38,2024-12-13T15:19:38,50111680000199,314,42153902.63,2025,"SECRETARIA DE ESTADO DE PORTOS, AEROPORTOS E FERROVIAS",E,E
2025-01-17T15:47:20,2025-01-17T15:47:17,43355376000121,1420,29017118.44,2025,SECRETARIA MUNICIPAL DA SAUDE,E,M
2025-07-03T10:55:07,2024-05-15T14:28:42,18715615000160,3113,677928367.0323,2025,ESTADO DE MINAS GERAIS,E,E
2024-06-03T15:58:03,2024-06-03T15:58:03,54157748000121,49,15524000.0,2025,FACULDADE DE DIREITO DE FRANCA,E,M
2024-12-19T16:16:47,2024-12-19T16:16:47,46699408000102,42,2360441.99,2025,SECRETARIA MUNICIPAL DE MEIO AMBIENTE - SEMMA,E,M
2024-12-13T15:19:21,2024-12-13T15:19:21,45105289000141,57,3673073.7,2025,SECRETARIA EXECUTIVA DE ARTICULACAO NACIONAL,E,D
2025-05-23T10:44:13,2025-05-23T10:44:13,45310125000156,115,7113202.03,2025,SERV ASSISTENCIA E SEG SOCIAL MUNICIPIARIOS DE FRANCA,E,M
2024-12-13T15:20:05,2024-12-13T15:20:05,50366126000152,291,215314657.733,2025,SECRETARIA DE ESTADO DO MEIO AMBIENTE E DA ECONOMIA VERDE,E,E
2025-05-13T14:22:07,2025-05-13T14:22:07,49150538000171,76,3477000.0,2025,SECRETARIA MUNICIPAL DE COMUNICACAO SOCIAL,E,M
2024-12-04T07:37:02,2024-12-04T07:37:02,55321498000186,48,138890.8899,2025,FUNDO MUNICIPAL DE MEIO AMBIENTE DE TEOTONIO VILELA - AL,E,M
2025-01-24T17:45:05,2025-01-24T17:45:05,41923828000107,773,34728982.68,2025,SECRETARIA DE EDUCACAO,E,M
2025-07-07T16:05:04,2024-11-13T17:39:08,46381000002123,377,74967933.872,2025,SECRETARIA DA JUSTICA E CIDADANIA,E,E
2025-01-17T15:20:37,2025-01-17T15:20:37,54782228000100,51,118488.0,2025,CONTROLADORIA GERAL DO MUNICIPIO DE AMONTADA - CGM,E,M
2024-12-27T11:28:38,2024-12-27T11:28:38,44956037000163,168,397869.527,2025,AGENCIA MUNICIPAL DE PROTECAO E DEFESA DO CONSUMIDOR DE CORUMBA - AGEDECON,E,M
2025-01-17T15:42:43,2025-01-17T15:42:43,43077787000100,86,107406.74,2025,SECRETARIA DE OUVIDORIA E ARTICULACAO DO GOVERNO MUNICIPAL DE AMONTADA,E,M
2024-12-11T15:14:06,2024-12-11T15:14:06,44944979000121,81,209303.21,2025,AGENCIA MUNICIPAL DE REGULACAO DOS SERVICOS PUBLICOS DE CORUMBA/MS,E,M
2025-02-21T14:03:39,2025-01-17T15:35:56,43008975000179,830,35484683.22,2025,SECRETARIA DE INFRAESTRUTURA,E,M
2025-01-17T15:41:45,2025-01-17T15:41:45,42399307000157,278,911515.36,2025,SECRETARIA DA JUVENTUDE E ESPORTE,E,M
2024-11-14T12:08:54,2024-06-03T11:17:37,52052420000115,19,335061.97,2025,FUNDACAO MUNICIPAL DE ENSINO SUPERIOR DE MARILIA,E,M
2024-12-13T15:20:10,2024-12-13T15:20:10,51739754000107,62,724369.47,2025,SECRETARIA EXECUTIVA DA AQUICULTURA E PESCA,E,E
2025-07-17T17:11:47,2024-10-11T14:41:34,11261188000148,1062,28468810.1591,2025,FUNDO MUNICIPAL DE SAUDE,E,M
2025-05-21T11:46:14,2025-01-13T15:21:12,45082421000147,21,397178.39,2025,CONSORCIO PUBLICO AGENCIA AMBIENTAL DO VALE DO PARAIBA,E,N
2025-06-26T05:06:43,2025-01-09T11:29:19,48883652000148,15,121554688.76,2025,SECRETARIA MUNICIPAL DE OBRAS E HABITACAO DE PRESIDENTE KENNEDY,E,M
2024-10-22T12:06:47,2024-10-22T12:06:47,45439027000113,35,3113840.14,2025,FUNDO MUNICIPAL DE AGRICULTURA,E,M
2025-06-23T21:22:23,2024-10-24T16:26:21,27372704000141,1638,126858828.88,2025,"SECRETARIA DE ESTADO DE TURISMO, ESPORTE E CULTURA",E,E
2025-05-07T11:54:21,2024-12-05T15:53:44,50958913000193,66,766647.56,2025,FUNDO MUNICIPAL DE CULTURA DO MUNICIPIO DE AQUIRAZ - FMC,E,M
2025-06-03T09:00:43,2025-06-03T09:00:43,54158522000145,91,393466.98,2025,COMAM - CONSORCIO DE MUNICIPIOS DA ALTA MOGIANA,E,N
2024-12-22T22:50:29,2024-12-22T22:50:29,56261239000170,126,8881316.0,2025,SECRETARIA DE ESTADO DO BEM-ESTAR ANIMAL,E,E
2024-10-16T14:55:41,2024-10-16T14:55:41,34839420000188,91,148546501.88,2025,SECRETARIA DE ESTADO DA CASA CIVIL,E,E
2025-02-04T16:21:44,2025-02-04T16:21:44,50947061000139,99,84536979.07,2025,SECRETARIA EXECUTIVA DE PROTECAO E DEFESA CIVIL,E,E
2025-07-02T15:04:14,2025-07-02T15:04:10,51959349000196,1001,1369559.57,2025,ADMINISTRACAO REGIONAL DE ARAPOANGA,E,D
2025-07-17T14:07:57,2024-12-27T10:35:01,13128814001049,1406,103505758.7939,2025,MUNICIPIO DE NOSSA SENHORA DO SOCORRO,E,M
2025-07-08T15:17:50,2025-04-03T12:03:03,52663262000130,2,6017000.0,2025,JUNTA COMERCIAL DO ESTADO DE ALAGOAS,E,E
2025-04-28T16:08:08,2024-06-26T11:06:22,46393500000131,68,378034819.84,2025,SECRETARIA DE COMUNICACAO,E,E
2024-12-13T13:30:40,2024-12-13T13:30:40,85280147000135,600,135134195.08,2025,FUNDO PARA MELHORIA DA SEGURANCA PUBLICA,E,E
2025-07-02T14:57:24,2025-07-02T14:57:24,52029355000107,107,1081890.82,2025,ADMINISTRACAO REGIONAL DE AGUA QUENTE,E,D
2024-07-15T18:29:53,2024-07-12T18:14:29,46395000000139,150,801088026.05,2025,MUNICIPIO DE SAO PAULO,E,M
2025-06-16T09:17:03,2024-04-24T11:37:55,46379400000150,3021,553979757.21,2025,ESTADO DE SAO PAULO,E,E
2025-06-02T11:02:52,2025-06-02T11:02:52,59164532000107,165,625000.0,2025,SECRETARIA MUNICIPAL DE HABITACAO - SEHAB,E,M
2025-07-14T16:02:30,2025-06-11T13:05:43,60197355000144,61,17484231.07,2025,SECRETARIA DE ESTADO DA PROTECAO ANIMAL -SEPET,E,E
