numero_controle,contract_id,missing_fields_count,missing_fields
00394452000103-1-000092/2026,1088972,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-000096/2026,1088973,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-000131/2026,1136575,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-000143/2025,660056,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-000144/2025,660057,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-000434/2025,773690,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-000471/2025,773692,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-000547/2025,795305,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-000566/2025,795307,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-000569/2025,795308,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-000572/2025,795310,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-000577/2025,795311,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-000594/2025,844856,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-000598/2025,844857,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-000599/2025,844858,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-000609/2025,844860,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-000614/2025,844861,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-000615/2025,844862,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-000617/2025,844863,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-000627/2025,844864,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-000716/2024,388306,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-001407/2025,925425,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-001486/2025,925427,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-001491/2025,925428,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-001521/2025,925429,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-001534/2025,925430,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-001568/2025,925431,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-001751/2025,925432,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-001761/2025,925433,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-001771/2025,925434,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-001851/2025,925437,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-001864/2025,925438,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-001955/2025,925439,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-001974/2025,925440,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-002192/2025,925442,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-002247/2025,925443,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-002439/2025,925444,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-002751/2025,925446,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-003162/2025,968453,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-003245/2025,968454,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-003320/2025,968455,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-003502/2025,968456,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-003668/2025,968457,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-003888/2025,968458,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-003902/2025,968459,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-004271/2025,968462,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-004808/2024,458270,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-005341/2025,968464,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-005963/2025,1003521,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-006122/2025,1003523,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-006464/2025,1003525,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-006625/2025,1003526,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-006666/2025,1003527,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-007480/2025,1003531,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-007525/2025,1003532,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-007848/2025,1088974,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-008077/2025,1088975,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-008256/2025,1088976,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-008323/2025,1088977,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-008639/2025,1088978,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-008787/2025,1088980,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-008797/2025,1088981,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-009305/2025,1088984,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-009745/2025,1088987,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-009968/2025,1127842,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-009976/2025,1127843,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-010751/2025,1127844,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-010835/2025,1127846,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-010981/2025,1127847,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-011282/2025,1132587,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-011411/2025,1132645,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-011462/2025,1132887,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-011829/2025,1152156,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-011934/2025,1158348,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-011961/2025,1164175,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-012015/2025,1164676,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-012178/2025,1176145,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-012267/2025,1182570,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-012463/2025,1195546,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-012569/2025,1202365,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-012615/2025,1208855,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-012622/2025,1208856,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-012626/2025,1208857,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-012742/2024,660061,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-012784/2025,1215705,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-012848/2025,1221640,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-012869/2025,1221983,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-012874/2025,1221737,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-012878/2025,1221990,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-012881/2025,1221993,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-012882/2025,1221994,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-012952/2025,1228111,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-012955/2025,1228112,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-012979/2025,1228113,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-012980/2025,1228114,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-012981/2025,1228115,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013031/2025,1229873,3,linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013045/2025,1232810,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013048/2025,1232811,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013056/2025,1233149,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013058/2025,1233151,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013059/2025,1233152,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013060/2025,1233153,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013061/2025,1233154,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013062/2025,1232907,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013063/2025,1233155,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013064/2025,1233156,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013065/2025,1233157,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013066/2025,1233158,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013067/2025,1233159,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013068/2025,1233160,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013070/2025,1233161,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013073/2025,1233162,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013074/2025,1233163,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013075/2025,1233164,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013076/2025,1233165,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013077/2025,1233166,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013078/2025,1233167,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013185/2025,1154655,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013186/2025,1154809,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013187/2025,1154810,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013188/2025,1154811,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013189/2025,1154812,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013190/2025,1154813,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013191/2025,1154814,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013192/2025,1154815,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013193/2025,1154816,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013194/2025,1154817,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013195/2025,1154818,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013196/2025,1154819,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013199/2025,1154820,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013200/2025,1154821,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013201/2025,1154822,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013202/2025,1154823,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013204/2025,1154824,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013205/2025,1154825,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013206/2025,1154826,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013208/2025,1154827,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013218/2025,1154828,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013219/2025,1154829,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013220/2025,1154830,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013272/2025,1242084,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013383/2025,1244003,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013384/2025,1244004,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013385/2025,1244005,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013386/2025,1244006,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013387/2025,1244007,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013388/2025,1244008,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013389/2025,1244009,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013390/2025,1244010,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013391/2025,1244011,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013392/2025,1244012,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013394/2025,1244013,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013395/2025,1244014,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013396/2025,1244015,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013397/2025,1244016,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013433/2025,1246248,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013529/2025,1246351,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013530/2025,1246352,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013531/2025,1246353,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013532/2025,1246354,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013533/2025,1246355,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013534/2025,1246356,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013535/2025,1246357,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013536/2025,1246358,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013537/2025,1246359,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013538/2025,1246360,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013539/2025,1246283,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013540/2025,1246361,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013544/2025,1247062,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013628/2024,660062,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013642/2024,660063,4,informacaoComplementar;linkSistemaOrigem;linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013684/2025,1248155,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013685/2025,1248156,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013686/2025,1248157,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013687/2025,1248158,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013692/2025,1248159,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013693/2025,1248160,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013694/2025,1248161,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013803/2025,1249775,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013804/2025,1249776,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013805/2025,1249777,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013806/2025,1249778,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013807/2025,1249779,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013808/2025,1249780,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013809/2025,1249781,2,linkProcessoEletronico;fontesOrcamentarias
00394452000103-1-013810/2025,1249782,2,linkProcessoEletronico;fontesOrcamentarias
